processed_frame_idx,original_frame_idx,timestamp_sec,detections_count,detected_classes,avg_confidence,total_share_of_screen
3759,18795,375.9,1,okx,0.5316178202629089,0.0007404682692140341
3760,18800,376.0,1,okx,0.8042929172515869,0.000889232789631933
3761,18805,376.1,2,"hp, okx",0.7461167573928833,0.001186432215035893
3762,18810,376.2,1,okx,0.827648401260376,0.0011778719490393996
3763,18815,376.3,1,okx,0.8482299447059631,0.0014206969644874334
3764,18820,376.4,2,"hp, okx",0.7258382737636566,0.0020882455282844603
3765,18825,376.5,2,"hp, okx",0.68047034740448,0.002346936715184711
3766,18830,376.6,1,okx,0.8577215671539307,0.0022871503606438637
3767,18835,376.7,2,"hp, okx",0.7651441991329193,0.0026197864208370447
3768,18840,376.8,4,"hp, okx",0.7223570346832275,0.005890207845368423
3769,18845,376.9,4,"hp, okx",0.7520148754119873,0.00657841275096871
3770,18850,377.0,3,hp,0.6402238508065542,0.0011097653186880052
3771,18855,377.1,3,hp,0.7091408570607504,0.0011137347610201687
3772,18860,377.2,3,hp,0.7783742149670919,0.0016457918100059032
3773,18865,377.3,2,hp,0.7983048856258392,0.0008821325027383864
3774,18870,377.4,1,okx,0.4172188341617584,0.00018807098967954516
3775,18875,377.5,1,hp,0.4861438274383545,7.654248474864289e-05
3776,18880,377.6,1,okx,0.5544534921646118,0.0002641801838763058
3777,18885,377.7,1,okx,0.45813801884651184,0.00028880758327431977
3778,18890,377.8,1,okx,0.4521704316139221,0.0002998422714881599
3779,18895,377.9,3,"hp, okx",0.4544387956460317,0.0005300842749420553
3780,18900,378.0,2,okx,0.5072817504405975,0.0007453710422851145
3781,18905,378.1,1,okx,0.7572614550590515,0.0005763715016655624
3782,18910,378.2,1,okx,0.7177616953849792,0.0007991164457052946
3783,18915,378.3,1,okx,0.871557891368866,0.0010433042189106345
3784,18920,378.4,2,"hp, okx",0.680981457233429,0.0015388470637844875
3785,18925,378.5,2,"hp, okx",0.7501677870750427,0.0020224332984071225
3786,18930,378.6,2,hp,0.5473898649215698,0.0005963923467788845
3823,19115,382.3,1,okx,0.44276052713394165,0.00019278842955827713
3863,19315,386.3,1,oracle,0.7150312662124634,0.014095689170062542
3864,19320,386.4,1,oracle,0.5067616105079651,0.013202662579715252
3865,19325,386.5,1,capp,0.4437426030635834,0.0011932037305086851
3867,19335,386.7,1,capp,0.4178963303565979,0.0019222252303734422
3869,19345,386.9,1,capp,0.45612064003944397,0.001952771912328899
3871,19355,387.1,1,capp,0.6014422178268433,0.001949799945577979
3882,19410,388.2,1,oracle,0.5363417863845825,0.00475732097402215
3884,19420,388.4,1,oracle,0.587828516960144,0.023915931582450867
3885,19425,388.5,2,oracle,0.5927250981330872,0.027611874509602785
3888,19440,388.8,1,oracle,0.829097330570221,0.010100959800183773
3889,19445,388.9,1,oracle,0.8710059523582458,0.006419200915843248
3929,19645,392.9,1,hp,0.7099665999412537,0.0012911303201690316
3935,19675,393.5,1,hp,0.4517861604690552,0.0011506919981911778
3936,19680,393.6,1,hp,0.44287553429603577,0.0011400311486795545
3969,19845,396.9,1,moneygram,0.6019941568374634,0.0004481555079109967
4077,20385,407.7,1,oracle,0.7210589647293091,0.0018280805088579655
4078,20390,407.8,1,oracle,0.4609423577785492,0.0014405959518626332
4105,20525,410.5,1,okx,0.5937873125076294,0.0005048210150562227
4106,20530,410.6,1,okx,0.6030361652374268,0.0005511506460607052
4107,20535,410.7,1,okx,0.638729453086853,0.0005659013404510915
4108,20540,410.8,1,okx,0.6264572143554688,0.0007700292626395822
4109,20545,410.9,1,okx,0.7768524885177612,0.0006991077680140734
4110,20550,411.0,1,okx,0.7605697512626648,0.0008597580017521977
4111,20555,411.1,1,okx,0.8395401835441589,0.0009558477904647589
4112,20560,411.2,1,okx,0.8492754697799683,0.0011545616434887052
4113,20565,411.3,1,okx,0.7819719314575195,0.001284008496440947
4114,20570,411.4,1,okx,0.7612064480781555,0.0014825838152319193
4115,20575,411.5,1,okx,0.6543362736701965,0.001051721628755331
4116,20580,411.6,2,okx,0.5019195079803467,0.002040675259195268
4117,20585,411.7,1,okx,0.8376378417015076,0.001570459920912981
4118,20590,411.8,1,okx,0.8464517593383789,0.00158120587002486
4119,20595,411.9,1,okx,0.801183819770813,0.0014466376742348075
4120,20600,412.0,1,okx,0.8207142949104309,0.0013351885136216879
4121,20605,412.1,2,okx,0.6227142512798309,0.002139801625162363
4122,20610,412.2,1,okx,0.7537705302238464,0.004183314274996519
4123,20615,412.3,1,okx,0.7494632601737976,0.00999034196138382
4124,20620,412.4,2,okx,0.6069795489311218,0.01784075377508998
4125,20625,412.5,1,okx,0.6032575368881226,0.003777636680752039
4132,20660,413.2,1,okx,0.6446162462234497,0.0004917912883684039
4133,20665,413.3,1,okx,0.7859759330749512,0.00047910018474794924
4134,20670,413.4,1,okx,0.8284591436386108,0.000556091486942023
4135,20675,413.5,1,okx,0.7425982356071472,0.0005734998849220574
4137,20685,413.7,1,okx,0.5530025362968445,0.0006271273596212268
4138,20690,413.8,1,okx,0.6825452446937561,0.00044086278649047017
4140,20700,414.0,1,okx,0.7628805041313171,0.0005355600151233375
4141,20705,414.1,1,okx,0.5278998017311096,0.0004960243823006749
4142,20710,414.2,1,okx,0.5939257740974426,0.0005496582598425448
4143,20715,414.3,2,okx,0.6328268051147461,0.0013082122313790023
4144,20720,414.4,2,okx,0.7264968752861023,0.0014291455736383796
4145,20725,414.5,2,okx,0.5744785964488983,0.0013669466716237366
4147,20735,414.7,1,okx,0.774212121963501,0.0012973638949915767
4148,20740,414.8,1,okx,0.6637791991233826,0.0013607528526335955
4150,20750,415.0,1,okx,0.5651018619537354,0.0012149912072345614
4151,20755,415.1,1,okx,0.6283437013626099,0.0010667504975572228
4163,20815,416.3,1,okx,0.4386945366859436,0.0004036525497213006
4164,20820,416.4,1,okx,0.4715587794780731,0.00021745722915511578
4165,20825,416.5,1,okx,0.6024248600006104,0.0003157494938932359
4166,20830,416.6,1,okx,0.6423535943031311,0.0003156354068778455
4167,20835,416.7,1,okx,0.6878237128257751,0.00028199973166920245
4168,20840,416.8,1,okx,0.822216808795929,0.0004510165599640459
4169,20845,416.9,1,okx,0.7251405119895935,0.0005345853860490024
4170,20850,417.0,1,okx,0.5460730195045471,0.0005046884180046618
4172,20860,417.2,1,okx,0.40238112211227417,0.0006423676386475563
4173,20865,417.3,1,okx,0.44240641593933105,0.0007052206201478839
4176,20880,417.6,1,okx,0.6589145064353943,0.0006097611621953547
4177,20885,417.7,1,okx,0.5329462289810181,0.000693444162607193
4178,20890,417.8,1,okx,0.620403528213501,0.0006461733719334006
4179,20895,417.9,3,okx,0.7463869253794352,0.003284090227680281
4180,20900,418.0,1,okx,0.8135108351707458,0.0026812676806002855
4181,20905,418.1,1,okx,0.8634663224220276,0.00463489443063736
4182,20910,418.2,1,okx,0.5784900188446045,0.0030672268476337194
4183,20915,418.3,1,okx,0.7892954349517822,0.007213653065264225
4184,20920,418.4,1,okx,0.863183856010437,0.0038122031837701797
4185,20925,418.5,1,okx,0.7611465454101562,0.001856706221587956
4186,20930,418.6,1,okx,0.7924984693527222,0.0012341297697275877
4246,21230,424.6,1,okx,0.5046137571334839,0.0003325165598653257
4247,21235,424.7,1,okx,0.5614745020866394,0.0003440318978391588
4248,21240,424.8,2,okx,0.4461234360933304,0.000875151512445882
4249,21245,424.9,1,okx,0.7165724039077759,0.0006497082649730146
4250,21250,425.0,1,okx,0.8274136781692505,0.0008692670962773263
4251,21255,425.1,1,okx,0.6864825487136841,0.0016227209707722068
4277,21385,427.7,1,hp,0.5239222645759583,0.00018189536058343947
4278,21390,427.8,1,hp,0.4607376456260681,0.00018237066979054362
4279,21395,427.9,3,hp,0.516467273235321,0.0006856568797957152
4280,21400,428.0,1,hp,0.5773622393608093,0.00017730459512677044
4281,21405,428.1,1,hp,0.47745612263679504,0.0004104003310203552
4282,21410,428.2,1,okx,0.6772687435150146,0.0004886150709353387
4283,21415,428.3,1,okx,0.7372725605964661,0.0006835029926151037
4284,21420,428.4,1,okx,0.8141465783119202,0.000602225714828819
4285,21425,428.5,1,okx,0.7863842248916626,0.0006897523417137563
4286,21430,428.6,1,okx,0.795745849609375,0.0007871983107179403
4287,21435,428.7,1,okx,0.7628095746040344,0.0008459500386379659
4289,21445,428.9,1,okx,0.5651370286941528,0.0019945958629250526
4290,21450,429.0,1,okx,0.6616312861442566,0.004461823496967554
4350,21750,435.0,1,okx,0.4921473264694214,0.0002087084430968389
4352,21760,435.2,1,okx,0.4005867540836334,0.00023954687640070915
4353,21765,435.3,1,okx,0.6026440858840942,0.00022625777637585998
4354,21770,435.4,1,okx,0.5160057544708252,0.00015433137014042586
4355,21775,435.5,1,okx,0.42970648407936096,0.00019997908384539187
4369,21845,436.9,1,okx,0.41053399443626404,0.00018868973711505532
4371,21855,437.1,1,okx,0.4041079878807068,0.0003400682471692562
4372,21860,437.2,1,okx,0.5073761343955994,0.00020610007049981505
4374,21870,437.4,1,okx,0.5217443704605103,0.00015222086221911013
4398,21990,439.8,1,okx,0.5705496072769165,0.0004078311030752957
4416,22080,441.6,2,okx,0.5452027916908264,0.0010076584003400058
4417,22085,441.7,1,okx,0.7326469421386719,0.0005490300245583057
4418,22090,441.8,1,okx,0.7040655612945557,0.0005144290043972433
4419,22095,441.9,1,okx,0.8093804121017456,0.000655376526992768
4420,22100,442.0,1,okx,0.8150157332420349,0.0006777569651603699
4421,22105,442.1,2,okx,0.576252281665802,0.0012959002633579075
4422,22110,442.2,2,okx,0.6103926450014114,0.0013861325569450855
4423,22115,442.3,1,okx,0.7065866589546204,0.0007230355404317379
4424,22120,442.4,2,okx,0.6310988366603851,0.001699267653748393
4425,22125,442.5,2,okx,0.6572059988975525,0.0012424257583916187
4426,22130,442.6,3,okx,0.63026362657547,0.0024075578548945487
4427,22135,442.7,2,okx,0.755408763885498,0.0015182598144747317
4428,22140,442.8,4,okx,0.6187602058053017,0.002912788186222315
4429,22145,442.9,3,okx,0.7236243287722269,0.0021719791693612933
4430,22150,443.0,1,okx,0.7755991220474243,0.001003559329546988
4431,22155,443.1,1,okx,0.7805414795875549,0.0010025354567915201
4432,22160,443.2,1,okx,0.7813267111778259,0.0010151569731533527
4433,22165,443.3,3,okx,0.6393154660860697,0.0021628517424687743
4434,22170,443.4,2,okx,0.7069448232650757,0.001569251879118383
4435,22175,443.5,2,okx,0.788578987121582,0.0016095578612294048
4436,22180,443.6,3,okx,0.6444399257500967,0.002043934859102592
4437,22185,443.7,3,okx,0.6370678047339121,0.002028571325354278
4438,22190,443.8,2,okx,0.775208443403244,0.0017362388025503606
4439,22195,443.9,2,okx,0.7324771881103516,0.001627784047741443
4440,22200,444.0,2,okx,0.7347113788127899,0.0016680486151017249
4441,22205,444.1,3,okx,0.7267351150512695,0.0022435266291722655
4442,22210,444.2,1,okx,0.6552351713180542,0.0004756506241392344
4443,22215,444.3,2,okx,0.6703265309333801,0.0018729090807028115
4444,22220,444.4,1,okx,0.6043177247047424,0.0005312878638505936
4455,22275,445.5,1,okx,0.592851459980011,0.007200958672910929
4456,22280,445.6,1,okx,0.7560160756111145,0.00717305950820446
4457,22285,445.7,1,okx,0.8417725563049316,0.006694373209029436
4458,22290,445.8,1,okx,0.7078865170478821,0.0126888332888484
4459,22295,445.9,1,okx,0.808262825012207,0.005436859093606472
4460,22300,446.0,1,okx,0.7920156121253967,0.004849237855523825
4461,22305,446.1,1,okx,0.8613983988761902,0.0033412270713597536
4462,22310,446.2,1,okx,0.7290155291557312,0.0026687909848988056
4463,22315,446.3,1,okx,0.7532002925872803,0.002008373150601983
4464,22320,446.4,1,okx,0.7174764275550842,0.0014962746063247323
4467,22335,446.7,1,aramco,0.42254185676574707,0.007497176993638277
4472,22360,447.2,1,okx,0.5682459473609924,0.007397032808512449
4473,22365,447.3,1,okx,0.6966714262962341,0.0051875486969947815
4481,22405,448.1,1,okx,0.7240825891494751,0.008577294647693634
4482,22410,448.2,1,okx,0.7759896516799927,0.008289085701107979
4484,22420,448.4,1,okx,0.8502859473228455,0.006940714083611965
4485,22425,448.5,1,okx,0.8267307877540588,0.007213393691927195
4486,22430,448.6,1,okx,0.8796547055244446,0.008301408030092716
4488,22440,448.8,1,okx,0.8522170782089233,0.007897328585386276
4489,22445,448.9,1,okx,0.8817553520202637,0.00742728216573596
4490,22450,449.0,1,okx,0.8807774186134338,0.0073893265798687935
4491,22455,449.1,1,okx,0.8470746874809265,0.007414494641125202
4492,22460,449.2,1,okx,0.8541526794433594,0.0063319518230855465
4493,22465,449.3,1,okx,0.7953394055366516,0.007297823671251535
4494,22470,449.4,1,okx,0.6895898580551147,0.004402143880724907
4495,22475,449.5,1,okx,0.6925331354141235,0.006712550763040781
4496,22480,449.6,1,okx,0.4945523738861084,0.003796605858951807
4497,22485,449.7,1,okx,0.49949029088020325,0.005013040266931057
4498,22490,449.8,1,okx,0.8727073669433594,0.007590312976390123
4499,22495,449.9,1,okx,0.8978879451751709,0.008632977493107319
4500,22500,450.0,1,okx,0.8024040460586548,0.00860714353621006
4507,22535,450.7,1,okx,0.8787583708763123,0.006580254063010216
4508,22540,450.8,1,okx,0.8780379891395569,0.006023777648806572
4509,22545,450.9,1,okx,0.871243953704834,0.006004347465932369
4510,22550,451.0,1,okx,0.888821542263031,0.006630282383412123
4511,22555,451.1,1,okx,0.882315456867218,0.006123729981482029
4512,22560,451.2,1,okx,0.8729621767997742,0.006110650487244129
4513,22565,451.3,1,okx,0.8502880930900574,0.006762463133782148
4514,22570,451.4,1,okx,0.8536399602890015,0.006319561507552862
4515,22575,451.5,1,okx,0.858928918838501,0.006860985886305571
4516,22580,451.6,1,okx,0.8498488068580627,0.006833998486399651
4517,22585,451.7,1,okx,0.7912882566452026,0.006497753318399191
4518,22590,451.8,1,okx,0.759633481502533,0.006814476102590561
4519,22595,451.9,1,okx,0.7946566939353943,0.0065322318114340305
4520,22600,452.0,1,okx,0.8822565078735352,0.006636686157435179
4521,22605,452.1,1,okx,0.8497983813285828,0.006778792943805456
4522,22610,452.2,1,okx,0.8162634968757629,0.007104061543941498
4523,22615,452.3,1,okx,0.8168359398841858,0.0070285191759467125
4524,22620,452.4,1,okx,0.7395032048225403,0.00891996268182993
4525,22625,452.5,1,okx,0.7859043478965759,0.00896864477545023
4526,22630,452.6,1,okx,0.8261561989784241,0.007836759090423584
4527,22635,452.7,1,okx,0.8176138997077942,0.0076195914298295975
4528,22640,452.8,1,okx,0.8019932508468628,0.007353896740823984
4529,22645,452.9,1,okx,0.7961284518241882,0.008786281570792198
4530,22650,453.0,1,okx,0.7870671153068542,0.008914484642446041
4531,22655,453.1,1,okx,0.8193914294242859,0.007351492531597614
4532,22660,453.2,1,okx,0.8300752639770508,0.007482865359634161
4533,22665,453.3,1,okx,0.812341034412384,0.007570505607873201
4534,22670,453.4,1,okx,0.813022792339325,0.008111395873129368
4535,22675,453.5,1,okx,0.7939196825027466,0.007612672634422779
4536,22680,453.6,1,okx,0.851392388343811,0.007747724652290344
4537,22685,453.7,1,okx,0.7492201924324036,0.008313873782753944
4538,22690,453.8,1,okx,0.8182048797607422,0.008242753334343433
4539,22695,453.9,1,okx,0.8642416596412659,0.009080792777240276
4540,22700,454.0,1,okx,0.8831217885017395,0.008182971738278866
4541,22705,454.1,1,okx,0.8736253976821899,0.007491877768188715
4542,22710,454.2,1,okx,0.8783144354820251,0.007733628619462252
4543,22715,454.3,1,okx,0.8731440901756287,0.009122941642999649
4544,22720,454.4,1,okx,0.8108310699462891,0.008082588203251362
4545,22725,454.5,1,okx,0.8287041783332825,0.008323120884597301
4546,22730,454.6,1,okx,0.8581894636154175,0.008653516881167889
4547,22735,454.7,1,okx,0.8986048102378845,0.007748197298496962
4548,22740,454.8,1,okx,0.8996388912200928,0.007875589653849602
4549,22745,454.9,1,okx,0.8916626572608948,0.007653651759028435
4550,22750,455.0,1,okx,0.8579957485198975,0.0077591510489583015
4551,22755,455.1,1,okx,0.8738160729408264,0.007053207140415907
4552,22760,455.2,1,okx,0.8308683633804321,0.008338005281984806
4553,22765,455.3,1,okx,0.8082247376441956,0.007936683483421803
4554,22770,455.4,1,okx,0.7018428444862366,0.00859945360571146
4555,22775,455.5,1,okx,0.8439481258392334,0.007383946795016527
4556,22780,455.6,1,okx,0.881151556968689,0.006918810307979584
4557,22785,455.7,1,okx,0.9063268899917603,0.00661406759172678
4558,22790,455.8,1,okx,0.8867771625518799,0.006473912391811609
4559,22795,455.9,1,okx,0.8595117926597595,0.006933840923011303
4560,22800,456.0,1,okx,0.8809131383895874,0.0071688005700707436
4561,22805,456.1,1,okx,0.9047111868858337,0.006060533691197634
4562,22810,456.2,1,okx,0.8690750598907471,0.007191118784248829
4563,22815,456.3,1,okx,0.8497245907783508,0.007829641923308372
4564,22820,456.4,1,okx,0.859139084815979,0.007465128321200609
4565,22825,456.5,1,okx,0.8202933669090271,0.006774327717721462
4566,22830,456.6,1,okx,0.7311328649520874,0.00686835590749979
4567,22835,456.7,1,okx,0.8214821815490723,0.006747388280928135
4568,22840,456.8,1,okx,0.74824059009552,0.007022394333034754
4569,22845,456.9,1,okx,0.8173561692237854,0.007149497512727976
4570,22850,457.0,1,okx,0.8673710227012634,0.007987421937286854
4571,22855,457.1,1,okx,0.8515175580978394,0.007651584222912788
4572,22860,457.2,1,okx,0.853877067565918,0.0070055220276117325
4573,22865,457.3,1,okx,0.8703563809394836,0.006890976335853338
4574,22870,457.4,1,okx,0.8778485059738159,0.0069284564815461636
4575,22875,457.5,1,okx,0.8884571194648743,0.006846267264336348
4576,22880,457.6,1,okx,0.8764486312866211,0.006458957213908434
4577,22885,457.7,1,okx,0.8477667570114136,0.006925136782228947
4578,22890,457.8,1,okx,0.8728997111320496,0.00597764179110527
4579,22895,457.9,1,okx,0.8518058061599731,0.006456503178924322
4580,22900,458.0,1,okx,0.8610870242118835,0.006256175227463245
4581,22905,458.1,1,okx,0.8712484240531921,0.006226453464478254
